Date,Open,High,Low,Close,Volume,symbol,Quote_Volume,Number_Of_Trades,funding_Rate,fetch_fear_greed,active_addresses,hash_rate,tx_count,miners_revenue,google_interest,time_frame,pct_change,log_return,Close_norm,sentiment_mix
2023-03-08,0.3802,0.4018,0.3723,0.3889,682406723.0,XRP,265136639.3485,325672,7.957e-05,50.0,,614740022.5769935,460819.197640118,38994371.12419692,,1d,2.315180215732715,0.022887865166498673,0.015844851201593825,
2023-03-09,0.3889,0.3976,0.3639,0.3706,655014119.0,XRP,252341948.9759,304944,0.0001,44.0,,288929457.4687504,336854.0,19039458.64389536,,1d,-4.705579840575991,-0.04819892731044227,0.010148175818702516,
2023-03-10,0.3706,0.3752,0.3571,0.37,541098785.0,XRP,198898835.5473,264359,3.4336666666666666e-05,34.0,,614740022.5769935,460819.197640118,38994371.12419692,,1d,-0.16189962223420729,-0.0016203082129892024,0.00996139957664051,
2023-03-11,0.3699,0.3741,0.3582,0.3638,342981412.0,XRP,125158363.7402,196161,-2.450333333333333e-05,33.0,,614740022.5769935,460819.197640118,38994371.12419692,,1d,-1.6756756756756697,-0.01689873955424819,0.008031378408666415,
2023-03-12,0.3637,0.3715,0.3473,0.3714,389760071.0,XRP,140064897.6627,206750,1.810000000000012e-06,33.0,,348559824.50563854,265555.0,21186496.49970484,,1d,2.0890599230346307,0.020675382834583506,0.010397210808118538,
2023-03-13,0.3713,0.38,0.3553,0.3724,556402600.0,XRP,204984639.527,295723,1.818000000000001e-05,49.0,,614740022.5769935,460819.197640118,38994371.12419692,,1d,0.2692514808831481,0.0026888964843066183,0.010708504544888553,
2023-03-14,0.3724,0.387,0.3647,0.3724,544803822.0,XRP,203995643.0725,283108,6.243e-05,56.0,,614740022.5769935,460819.197640118,38994371.12419692,,1d,0.0,0.0,0.010708504544888553,
2023-03-15,0.3724,0.3757,0.356,0.3589,385093409.0,XRP,140863011.9457,198592,0.0001,50.0,,318250274.5486265,345059.0,23485522.6442761,,1d,-3.6251342642320106,-0.036924747249350444,0.006506039098493331,
2023-03-16,0.3589,0.367,0.3562,0.3647,259083315.0,XRP,93875787.5029,132174,9.262e-05,52.0,,614740022.5769935,460819.197640118,38994371.12419692,,1d,1.6160490387294502,0.01603129966107295,0.008311542771759434,
2023-03-17,0.3648,0.3825,0.362,0.3798,405873760.0,XRP,151029086.0637,199685,-1.2633333333333332e-05,51.0,,614740022.5769935,460819.197640118,38994371.12419692,,1d,4.140389361118735,0.04056970056355103,0.013012078196986679,
2023-03-18,0.3797,0.3898,0.3691,0.3739,360335327.0,XRP,136790748.2516,194468,0.0001,64.0,,350724792.3597108,296890.0,28644944.5912276,,1d,-1.5534491837809417,-0.015656416395117514,0.011175445150043579,
2023-03-19,0.3739,0.4,0.3736,0.3857,476291604.0,XRP,185211360.2455,275018,0.0001,63.0,,614740022.5769935,460819.197640118,38994371.12419692,,1d,3.1559240438619796,0.031071483231113924,0.014848711243929762,
2023-03-20,0.3858,0.3913,0.3707,0.3734,443129416.0,XRP,168478007.0693,217102,0.0001,66.0,,614740022.5769935,460819.197640118,38994371.12419692,,1d,-3.1890070002592585,-0.03240963410655976,0.01101979828165857,
