Date,Open,High,Low,Close,Volume,symbol,Quote_Volume,Number_Of_Trades,funding_Rate,fetch_fear_greed,active_addresses,hash_rate,tx_count,miners_revenue,google_interest,time_frame,pct_change,log_return,Close_norm,sentiment_mix
2025-07-19,730.39,742.94,718.95,733.43,565705.53,BNB,414300782.5972,812932,0.0,74.0,,891330896.7896729,426040.0,55140355.74943248,90.42857142857144,1d,0.41621599419487953,0.004153522113977172,0.17031774510938757,80.57142857142858
2025-07-20,733.43,762.04,731.67,757.31,698636.07,BNB,523447640.8821,871688,4.036666666666666e-06,72.0,,943761535.5163916,426207.7333333333,53390744.95249626,91.0,1d,3.255934445004982,0.03204052066628134,0.20487035536520423,79.6
2025-07-21,757.32,782.76,746.29,766.51,952173.7,BNB,729467661.2871,1188121,5.445333333333333e-05,71.0,,943761535.5163916,426207.7333333333,53390744.95249626,91.0,1d,1.2148261610172906,0.012075063702038742,0.218182081259405,79.0
2025-07-22,766.52,789.48,745.0,787.6,1005296.57,BNB,768618588.919,1226574,3.550666666666667e-05,72.0,,941546721.960922,421750.0,56703249.71929671,91.0,1d,2.7514318143272876,0.027142602223788018,0.24869776594513257,79.6
2025-07-23,787.6,810.55,752.5,776.92,2174747.27,BNB,1711879462.6428,2011391,0.0001722733333333,74.0,,943761535.5163916,426207.7333333333,53390744.95249626,91.0,1d,-1.3560182833925905,-0.01365296180103844,0.2332445884940386,80.8
2025-07-24,776.88,786.93,742.61,771.15,1153929.43,BNB,886952287.7546,1360600,1.3026666666666668e-05,71.0,,943761535.5163916,426207.7333333333,53390744.95249626,91.0,1d,-0.7426762086186423,-0.007454477794308678,0.22489582127561056,79.0
2025-07-25,771.16,786.5,752.26,785.98,862077.9,BNB,661954107.5462,1167666,6.030000000000001e-06,70.0,,1004316503.4249831,427905.0,61024159.25109538,91.0,1d,1.923101860857157,0.019048439643225334,0.24635374464637114,78.4
2025-07-26,785.98,799.0,778.81,793.61,403647.62,BNB,317546794.1377,570799,4.816666666666666e-05,72.0,,943761535.5163916,426207.7333333333,53390744.95249626,91.0,1d,0.970762614824805,0.009660809884876428,0.2573937955781919,79.6
2025-07-27,793.57,848.0,791.16,844.8,1093029.43,BNB,894441073.0569,1167215,7.479e-05,73.0,,943761535.5163916,426207.7333333333,53390744.95249626,91.0,1d,6.450271543957342,0.06250775625427171,0.3314619747655978,80.19999999999999
2025-07-28,844.71,861.76,821.0,824.48,1679579.1,BNB,1416705718.916,1686366,0.0001168766666666,75.0,,919884194.7454996,502252.0,57401899.31434401,91.42857142857144,1d,-2.4053030303030187,-0.024347028372082767,0.3020604236601459,81.57142857142858
2025-07-29,824.48,835.67,800.61,805.82,1312874.32,BNB,1075229358.1071,1465168,4.581666666666667e-05,73.0,,943761535.5163916,426207.7333333333,53390744.95249626,91.85714285714286,1d,-2.2632447118183574,-0.02289249207607558,0.27506077092256054,80.54285714285714
2025-07-30,805.82,812.28,765.79,794.07,1163545.13,BNB,920807585.8055,1363708,5.6176666666666674e-05,74.0,,943761535.5163916,426207.7333333333,53390744.95249626,92.28571428571428,1d,-1.4581420168275794,-0.01468877393360582,0.258059381872902,81.31428571428572
2025-07-31,794.08,815.0,782.01,783.68,1043932.17,BNB,835235471.6306,1228528,2.659e-05,72.0,,976980455.1090132,485215.0,57319369.46322791,92.71428571428572,1d,-1.3084488773030256,-0.013170844806429986,0.24302581317282085,80.28571428571428
2025-08-01,783.67,795.88,745.0,757.64,1271585.32,BNB,978358648.9532,1670439,1.885e-05,65.0,,943761535.5163916,426207.7333333333,53390744.95249626,93.14285714285714,1d,-3.322784810126578,-0.033792434975262055,0.20534784118532234,76.25714285714287
2025-08-02,757.64,770.47,732.82,736.97,726171.5,BNB,544793276.2116,1045574,3.263333333333333e-06,55.0,,943761535.5163916,426207.7333333333,53390744.95249626,93.57142857142856,1d,-2.728208647906649,-0.02766115299079167,0.1754398657251997,70.42857142857142
2025-08-03,736.97,755.68,730.43,751.41,408193.71,BNB,304844640.8956,689400,1.2256666666666667e-05,53.0,,983324484.0382924,283479.0,58460508.73557861,94.0,1d,1.9593741943362497,0.019404255744379234,0.19633348767218423,69.4
2025-08-04,751.4,770.0,750.56,768.89,484047.2,BNB,368238123.4518,685042,0.0,64.0,,943761535.5163916,426207.7333333333,53390744.95249626,94.85714285714286,1d,2.326293235384136,0.022996474819028362,0.2216257668711656,76.34285714285714
2025-08-05,768.89,770.04,745.41,755.57,523867.46,BNB,396145526.2799,842228,0.0,60.0,,943761535.5163916,426207.7333333333,53390744.95249626,95.71428571428572,1d,-1.732367438775373,-0.017475485068859264,0.2023527028591273,74.28571428571429
2025-08-06,755.56,775.39,746.39,769.94,492368.17,BNB,375572955.6254,812440,1.0896666666666668e-05,54.0,,913540165.8162204,496208.0,52223364.3962656,96.57142857142856,1d,1.901875405323139,0.018840158441427054,0.22314503993517776,71.02857142857142
2025-08-07,769.94,788.99,764.78,788.99,552539.95,BNB,428060533.0196,830342,1.39e-05,62.0,,943761535.5163916,426207.7333333333,53390744.95249626,97.42857142857144,1d,2.47421877029379,0.02444105676060097,0.25070899409653896,76.17142857142858
2025-08-08,788.99,799.0,781.1,793.71,556718.36,BNB,439509213.2365,925693,0.0,74.0,,943761535.5163916,426207.7333333333,53390744.95249626,98.28571428571428,1d,0.5982331841975164,0.005964508741983198,0.25753848825095504,83.71428571428572
2025-08-09,793.72,819.86,792.89,799.16,614720.66,BNB,496416264.9633,875928,1.8336666666666667e-05,67.0,,746374213.3917352,376121.0,43614181.87605599,99.14285714285714,1d,0.6866487760013085,0.006843020795439344,0.2654242389165412,79.85714285714286
2025-08-10,799.17,816.04,794.02,807.65,467219.66,BNB,375977895.7249,841683,1.0926666666666668e-05,69.0,,943761535.5163916,426207.7333333333,53390744.95249626,100.0,1d,1.0623654837579544,0.010567620328018976,0.2777086468341243,81.4
2025-08-11,807.65,828.22,791.1,805.26,950416.12,BNB,769288960.3034,1360958,4.767e-05,70.0,,943761535.5163916,426207.7333333333,53390744.95249626,99.57142857142856,1d,-0.29592026248993486,-0.002963589721997455,0.2742504919550874,81.82857142857142
2025-08-12,805.25,840.66,797.7,833.05,790002.06,BNB,646512163.3567,1054315,0.0,68.0,,881493683.0574806,367063.0,53843540.11236853,99.14285714285714,1d,3.451059285199798,0.03392845773730807,0.31446058571593927,80.45714285714286
2025-08-13,833.05,860.0,828.83,848.3,1096958.53,BNB,928505659.4047,1284530,0.00014916,73.0,,943761535.5163916,426207.7333333333,53390744.95249626,98.71428571428572,1d,1.8306224116199532,0.018140682438611333,0.3365262183123046,83.28571428571429
2025-08-14,848.29,870.15,821.0,840.8,1665514.57,BNB,1412668513.5884,1858654,0.00010111,75.0,,943761535.5163916,426207.7333333333,53390744.95249626,98.28571428571428,1d,-0.8841211835435625,-0.008880527250947741,0.32567426785507575,84.31428571428572
2025-08-15,840.77,853.99,812.8,828.0,836007.78,BNB,698141256.1376,1157560,0.0,60.0,,862190901.6766596,430405.0,51476198.521993086,97.85714285714286,1d,-1.5223596574690745,-0.015340665177481652,0.30715360574140527,75.14285714285714
2025-08-16,828.0,839.7,825.4,838.97,363568.89,BNB,302900271.4661,632955,0.0,56.0,,943761535.5163916,426207.7333333333,53390744.95249626,97.42857142857144,1d,1.3248792270531329,0.01316179458925799,0.323026391943512,72.57142857142858
2025-08-17,838.98,864.48,838.36,855.96,616676.23,BNB,526757101.1185,824080,1.1466666666666668e-06,64.0,,943761535.5163916,426207.7333333333,53390744.95249626,97.0,1d,2.025102208660612,0.02004869710342923,0.34760967704595447,77.2
2025-08-18,855.95,859.1,825.19,847.56,830419.81,BNB,697730458.8125,1125457,1.0883333333333331e-05,60.0,,990876110.8821312,478104.0,57700190.9822444,95.71428571428572,1d,-0.981354268891077,-0.009862012869115932,0.33545549253385804,74.28571428571429
2025-08-19,847.56,852.6,823.25,824.44,800424.67,BNB,672281191.3455,1152653,0.0,56.0,,943761535.5163916,426207.7333333333,53390744.95249626,94.42857142857144,1d,-2.7278304780782303,-0.027657265233734393,0.3020025465910407,71.37142857142858
2025-08-20,824.45,882.0,818.54,869.71,1175724.83,BNB,996677051.4936,1322342,0.0,44.0,,943761535.5163916,426207.7333333333,53390744.95249626,93.14285714285714,1d,5.490999951482212,0.053455454772295054,0.367504919550874,63.65714285714286
2025-08-21,869.72,884.54,833.72,839.78,1099716.52,BNB,942064252.3131,1316390,4.269333333333333e-05,50.0,,958704808.5807632,447767.0,55379284.1129266,91.85714285714286,1d,-3.4413770107277197,-0.035019869974978975,0.3241984025928927,66.74285714285715
2025-08-22,839.79,901.76,839.52,901.0,1317576.44,BNB,1147131059.7028,1525809,1.6106666666666666e-05,50.0,,943761535.5163916,426207.7333333333,53390744.95249626,90.57142857142856,1d,7.290004524994642,0.07036530483592508,0.4127792568584327,66.22857142857143
2025-08-23,901.01,901.08,876.42,880.86,822363.38,BNB,730007803.7178,1067088,0.0002099666666666,60.0,,943761535.5163916,426207.7333333333,53390744.95249626,89.28571428571428,1d,-2.2352941176470575,-0.022606554628913936,0.3836381525639542,71.71428571428572
2025-08-24,880.87,887.01,860.0,876.9,1039574.68,BNB,906561688.3427,1224068,7.586666666666666e-05,53.0,,1057370330.3731812,525890.0,61885477.45943765,88.0,1d,-0.4495606566310206,-0.0045057421941140305,0.3779083227225373,67.0
2025-08-25,876.91,881.3,832.58,839.63,1153510.17,BNB,991592949.8037,1502604,2.217e-05,47.0,,943761535.5163916,426207.7333333333,53390744.95249626,86.42857142857143,1d,-4.250199566655266,-0.04343164217656043,0.3239813635837481,62.77142857142857
2025-08-26,839.63,868.33,830.08,864.16,633691.2,BNB,537423039.2395,1010927,9.333333333333332e-07,48.0,,943761535.5163916,426207.7333333333,53390744.95249626,84.85714285714286,1d,2.9215249574217284,0.02879661823583151,0.3594744762125246,62.74285714285714
2025-08-27,864.17,867.5,853.41,855.74,490123.02,BNB,422022976.1479,851895,1.6456666666666668e-05,51.0,,967107009.4876657,499276.0,54198229.94353496,83.28571428571429,1d,-0.9743566006295112,-0.009791345158421505,0.3472913531658757,63.91428571428571
2025-08-28,855.75,882.21,851.54,873.92,833522.68,BNB,726477780.2207,1056196,6.303e-05,48.0,,943761535.5163916,426207.7333333333,53390744.95249626,81.71428571428571,1d,2.124477060789487,0.021022246599180668,0.37359648107419835,61.48571428571428
2025-08-29,873.92,878.53,850.56,862.84,673732.09,BNB,580167494.0096,953338,2.2796666666666668e-05,50.0,,943761535.5163916,426207.7333333333,53390744.95249626,80.14285714285714,1d,-1.267850604174292,-0.012759564158824083,0.35756453293205237,62.05714285714286
2025-08-30,862.85,864.6,851.8,862.6,277036.46,BNB,237841732.7064,512804,1.860333333333333e-05,39.0,,1018686049.9936746,628513.0,54713066.34255501,78.57142857142857,1d,-0.027815122154750682,-0.00027818991277337184,0.357217270517421,54.82857142857143
2025-08-31,862.6,868.27,857.32,858.08,316301.13,BNB,272832148.313,521958,1.3106666666666668e-05,48.0,,943761535.5163916,426207.7333333333,53390744.95249626,77.0,1d,-0.5239972177138896,-0.005253748979127712,0.35067716170853114,59.599999999999994
2025-09-01,858.09,869.72,840.01,846.19,781541.09,BNB,668124895.9238,1085373,0.0,46.0,,943761535.5163916,426207.7333333333,53390744.95249626,77.0,1d,-1.3856516874883429,-0.013953414555700814,0.3334732029170044,58.4
2025-09-02,846.18,857.0,841.2,852.22,446844.24,BNB,380006841.0955,756213,7.226666666666666e-06,49.0,,1050922950.3099302,592659.0,61013436.12510861,77.0,1d,0.7126059159290543,0.007100788780839057,0.3421981710846163,60.2
2025-09-03,852.22,864.43,849.16,855.21,309946.6,BNB,265388823.711,550008,0.0,55.0,,943761535.5163916,426207.7333333333,53390744.95249626,77.0,1d,0.350848372485979,0.003502343353905718,0.34652448200023156,63.8
2025-09-04,855.21,857.17,841.08,843.8,331377.91,BNB,280877618.3628,552613,9.106666666666669e-06,51.0,,943761535.5163916,426207.7333333333,53390744.95249626,77.0,1d,-1.3341752318144162,-0.013431553123420687,0.33001504803796733,61.4
2025-09-05,843.8,857.99,842.33,850.28,357112.83,BNB,303439969.9089,587418,0.0,48.0,,957592801.73997,416432.0,54223984.82193413,77.0,1d,0.7679544915856873,0.007650207314686507,0.33939113323301306,59.599999999999994
2025-09-06,850.28,865.77,849.75,861.47,413035.0,BNB,354927950.012,618614,4.613333333333333e-06,48.0,,943761535.5163916,426207.7333333333,53390744.95249626,77.0,1d,1.3160370701416069,0.013074525373556559,0.35558224331519855,59.599999999999994
2025-09-07,861.47,884.97,861.12,880.67,408406.79,BNB,356212492.3739,572431,1.7406666666666667e-05,44.0,,943761535.5163916,426207.7333333333,53390744.95249626,77.0,1d,2.2287485344817393,0.022042749039871384,0.3833632364857043,57.2
2025-09-08,880.68,886.59,870.01,878.55,495317.7,BNB,435292531.6666,752270,2.4726666666666665e-05,51.0,,1082012601.5468135,567934.0,59163170.85825197,77.28571428571429,1d,-0.24072581103024016,-0.0024101602144518774,0.38029575182312764,61.51428571428572
2025-09-09,878.54,885.42,871.72,880.3,435091.55,BNB,382245988.8582,637778,7.386333333333333e-05,48.0,,943761535.5163916,426207.7333333333,53390744.95249626,77.57142857142857,1d,0.1991918502077361,0.001989937262959545,0.382827873596481,59.82857142857142
2025-09-10,880.29,908.1,877.51,894.14,823061.95,BNB,736220950.9531,1043363,5.392333333333333e-05,49.0,,943761535.5163916,426207.7333333333,53390744.95249626,77.85714285714286,1d,1.5721912984209885,0.015599603998796396,0.4028533395068874,60.542857142857144
2025-09-11,894.14,905.45,884.04,903.13,538321.12,BNB,483018636.2437,761921,7.693333333333333e-06,54.0,,1014386813.9501374,598468.0,55434703.508697584,78.14285714285714,1d,1.005435390431031,0.010004145151994619,0.4158612107882857,63.65714285714286
2025-09-12,903.13,930.6,902.0,925.5,669201.39,BNB,611067745.5632,916503,4.659e-05,57.0,,943761535.5163916,426207.7333333333,53390744.95249626,78.42857142857143,1d,2.476941304131186,0.024467624395900694,0.4482289616853803,65.57142857142857
2025-09-13,925.5,944.5,922.45,934.21,737020.73,BNB,687924166.4307,926900,0.0001340666666666,52.0,,943761535.5163916,426207.7333333333,53390744.95249626,78.71428571428571,1d,0.9411129119395012,0.0093671203431289,0.4608316934830421,62.68571428571428
2025-09-14,934.22,945.98,923.15,926.82,550735.3,BNB,513838304.4859,822994,3.484333333333333e-05,55.0,,1034674550.2291404,534198.0,58590040.977576114,79.0,1d,-0.7910426991789787,-0.007941880402466253,0.4501389049658526,64.6
2025-09-15,926.82,936.13,911.0,920.12,566059.27,BNB,521422099.1558,861533,0.0,53.0,,943761535.5163916,426207.7333333333,53390744.95249626,79.85714285714286,1d,-0.7229019658617664,-0.007255275634396644,0.44044449589072815,63.74285714285715
2025-09-16,920.11,960.03,917.05,956.26,904805.28,BNB,850868058.5913,1109190,6.5e-07,52.0,,943761535.5163916,426207.7333333333,53390744.95249626,80.71428571428571,1d,3.92774855453637,0.038525746282588,0.4927364278272949,63.48571428571428
2025-09-17,956.26,996.6,946.48,990.81,1358382.52,BNB,1309521984.3208,1519131,9.149333333333332e-05,53.0,,865610081.2374508,362913.0,58799712.10291436,81.57142857142857,1d,3.613034112061575,0.035492947816125164,0.542727746266929,64.42857142857142
2025-09-18,990.81,1008.19,979.66,981.78,1271592.66,BNB,1263997820.8266,1386054,0.00011297,52.0,,943761535.5163916,426207.7333333333,53390744.95249626,82.42857142857143,1d,-0.9113755412238467,-0.009155539749671978,0.5296619979164255,64.17142857142858
2025-09-19,981.78,1004.0,974.37,984.48,1146390.96,BNB,1133251378.7203,1292028,3.935666666666667e-05,53.0,,943761535.5163916,426207.7333333333,53390744.95249626,83.28571428571429,1d,0.2750106948603559,0.002746332323320991,0.533568700081028,65.11428571428571
2025-09-20,984.48,1050.0,983.2,1044.27,1610426.54,BNB,1632985841.6475,1594761,0.0,48.0,,1082611043.2192645,498549.0,56549857.186625816,84.14285714285714,1d,6.073256947830319,0.058959772703493195,0.6200804491260563,62.457142857142856
