Date,Open,High,Low,Close,Volume,symbol,Quote_Volume,Number_Of_Trades,funding_Rate,fetch_fear_greed,active_addresses,hash_rate,tx_count,miners_revenue,google_interest,time_frame,pct_change,log_return,Close_norm,sentiment_mix
2023-01-01,9.968,10.074,9.678,9.977,33989325.0,SOL,336064505.184,493733,-0.00076542,26.0,,272483373.9223148,187516.0,16173353.596591791,79.0,1d,,,0.0,47.2
2023-01-02,9.977,12.067,9.796,11.259,79455204.0,SOL,874979462.606,1303567,-0.0007189233333333,27.0,,617352898.4930292,455774.4336283186,39029466.04336471,78.85714285714286,1d,12.849553974140516,0.1208853648896233,0.00508885651568138,47.74285714285715
2023-01-03,11.259,13.879,11.0,13.326,172413417.0,SOL,2150335077.986,2682824,-0.0042652266666666,26.0,,617352898.4930292,455774.4336283186,39029466.04336471,78.71428571428571,1d,18.358646416200376,0.16854920531935194,0.0132937445171739,47.08571428571428
2023-01-04,13.326,14.2,12.813,13.405,157681435.0,SOL,2131662125.534,2634303,-0.0047424166666666,29.0,,242356482.01087612,277936.0,15514421.553151188,78.57142857142857,1d,0.5928260543298647,0.005910757547577059,0.013607332399185462,48.82857142857143
2023-01-05,13.404,13.781,12.927,13.418,69424055.0,SOL,921854525.222,1197148,-0.0008372633333333,29.0,,617352898.4930292,455774.4336283186,39029466.04336471,78.42857142857143,1d,0.09697873927638767,0.0009693174527736721,0.01365893546837724,48.77142857142857
2023-01-06,13.417,13.585,12.644,13.483,66949448.0,SOL,879413998.364,1147975,-0.0012963866666666,26.0,,617352898.4930292,455774.4336283186,39029466.04336471,78.28571428571429,1d,0.4844239081830404,0.004832543511241246,0.013916950814336129,46.91428571428572
2023-01-07,13.484,13.49,13.01,13.087,19679392.0,SOL,260404008.583,373408,-0.0004021233333333,25.0,,260999288.3194051,246679.0,16669607.643204875,78.14285714285714,1d,-2.937031817844704,-0.02981026157859408,0.012345041937417384,46.25714285714285
2023-01-08,13.086,15.489,12.834,14.465,62122677.0,SOL,846269584.731,1041976,-0.0003239266666666,25.0,,617352898.4930292,455774.4336283186,39029466.04336471,78.0,1d,10.529533124474666,0.10011256735475482,0.01781496727174573,46.2
2023-01-09,14.464,17.5,14.256,16.253,132229880.0,SOL,2144978574.45,2893365,-9.166666666666665e-06,25.0,,617352898.4930292,455774.4336283186,39029466.04336471,78.71428571428571,1d,12.360871068095403,0.11654556869294046,0.024912374019045502,46.48571428571428
2023-01-10,16.253,16.718,15.567,16.191,67695006.0,SOL,1092517758.344,1481440,1.5510000000000002e-05,26.0,,286421296.9219445,302809.0,18671443.668399256,79.42857142857143,1d,-0.3814680366701628,-0.0038219748164235357,0.024666267073669333,47.371428571428574
