Date,Open,High,Low,Close,Volume,symbol,Quote_Volume,Number_Of_Trades,funding_Rate,fetch_fear_greed,active_addresses,hash_rate,tx_count,miners_revenue,google_interest,time_frame
2025-03-21,127.53,130.38,124.74,128.38,16153936.0,SOL,2059132889.575,1247779,-2.981e-05,31.0,,808372403.3590714,321230.0,38614236.487858675,,1d
2025-03-22,128.39,131.77,127.71,128.44,9696405.0,SOL,1255584067.207,814958,-2.4846666666666667e-05,32.0,,,,,,1d
2025-03-23,128.43,133.99,128.12,132.77,11218657.0,SOL,1476761830.31,884686,5.703333333333333e-06,30.0,,,,,79.0,1d
2025-03-24,132.77,144.9,131.95,140.95,25856117.0,SOL,3624378177.477,1914579,4.254333333333333e-05,45.0,,870857131.0489082,483673.0,42587257.93296199,,1d
2025-03-25,140.95,147.41,138.09,143.59,23211915.0,SOL,3318998271.545,1696792,4.2800000000000004e-05,46.0,,,,,,1d
2025-03-26,143.6,145.41,135.78,137.26,20546321.0,SOL,2895393384.01,1532967,-5.547333333333332e-05,47.0,,,,,,1d
2025-03-27,137.27,140.14,135.5,138.37,16038347.0,SOL,2217761474.356,1337517,-7.299666666666666e-05,40.0,,836927632.4366131,437476.0,40835198.15509742,,1d
2025-03-28,138.36,138.98,127.48,129.39,22555136.0,SOL,2979827220.674,1663728,-7.571666666666667e-05,44.0,,,,,,1d
2025-03-29,129.39,130.45,122.52,124.5,18346484.0,SOL,2312363384.278,1346771,-3.852333333333334e-05,26.0,,,,,,1d
2025-03-30,124.49,127.01,122.81,124.73,13928820.0,SOL,1740825776.594,1109851,-0.0002797233333333333,32.0,,774723551.6474054,305206.0,35801263.66273607,88.0,1d
2025-03-31,124.74,127.81,122.58,124.48,22378735.0,SOL,2804193000.561,1700047,-8.192666666666666e-05,34.0,,,,,,1d
2025-04-01,124.47,130.39,123.65,126.6,21006831.0,SOL,2670482399.895,1664899,-5.008666666666666e-05,34.0,,,,,,1d
2025-04-02,126.6,136.2,117.02,117.34,34002918.0,SOL,4310834366.146,2864977,-5.178666666666667e-05,44.0,,972645626.8857933,399055.0,47226883.76620056,,1d
2025-04-03,117.36,120.89,112.17,117.08,29903708.0,SOL,3477501007.88,2421548,-8.683e-05,25.0,,,,,,1d
2025-04-04,117.09,123.96,113.19,122.72,36088746.0,SOL,4266282533.913,2976699,-0.00011074666666666665,28.0,,,,,,1d
2025-04-05,122.72,122.8,117.08,120.24,13027534.0,SOL,1558377770.164,1080077,5.2616666666666674e-05,30.0,,948981343.907835,293474.0,43634314.67975655,,1d
2025-04-06,120.25,121.08,103.76,105.84,35535972.0,SOL,3963515837.547,2580375,-3.606666666666665e-06,34.0,,,,,78.0,1d
2025-04-07,105.84,113.18,95.19,106.91,75490750.0,SOL,7822292709.095,5633751,-7.299999999999999e-06,23.0,,,,,,1d
2025-04-08,106.91,112.5,102.87,105.32,38525999.0,SOL,4156408037.223,2828903,-0.00013184,24.0,,924148329.2792498,363972.0,38266546.404310316,,1d
2025-04-09,105.32,120.69,101.23,119.01,55935969.67,SOL,6145552540.4129,4562345,-2.7666666666666667e-05,18.0,,,,,,1d
2025-04-10,119.0,119.29,108.21,112.73,28127517.86,SOL,3187912179.8264,2633835,7.818666666666667e-05,39.0,,,,,,1d
2025-04-11,112.73,122.65,112.09,121.33,27279629.32,SOL,3225973050.20308,2594514,2.729666666666667e-05,25.0,,893947403.4858105,405030.0,39052696.81422857,,1d
2025-04-12,121.33,134.0,119.29,132.17,28569981.02,SOL,3639129914.24716,2808367,2.3216666666666667e-05,43.0,,,,,,1d
2025-04-13,132.16,133.94,125.28,128.3,27394711.92,SOL,3549711016.60084,2917949,5.946333333333334e-05,45.0,,,,,76.0,1d
2025-04-14,128.3,136.09,127.9,129.34,29949323.07,SOL,3946675915.42302,3320880,-1.4513333333333336e-05,31.0,,899987588.6444983,441688.0,39919630.5512658,,1d
2025-04-15,129.33,134.41,125.73,126.05,23439427.56,SOL,3051296105.12022,2559860,-5.725000000000001e-05,38.0,,,,,,1d
2025-04-16,126.05,133.88,123.41,131.3,33465149.25,SOL,4267991232.20938,3223043,-4.890666666666667e-05,29.0,,,,,,1d
2025-04-17,131.29,136.26,129.4,134.76,25846477.73,SOL,3443935495.36339,2878687,7.204666666666666e-05,30.0,,924148329.2792498,557181.0,40902380.75468962,,1d
2025-04-18,134.77,135.95,132.36,133.97,14526323.09,SOL,1948510320.21956,1869694,-1.5493333333333333e-05,33.0,,,,,,1d
2025-04-19,133.97,140.71,133.5,139.77,17774304.83,SOL,2458297733.24948,2036077,-8.121333333333333e-05,32.0,,,,,,1d
2025-04-20,139.77,141.87,135.5,137.76,18365965.07,SOL,2540662291.22654,1951026,-0.0001283,37.0,,753499802.4397362,468737.0,32997150.701480925,82.0,1d
2025-04-21,137.77,143.25,133.75,136.44,28218108.99,SOL,3909054007.44126,2840050,-0.00015359666666666665,39.0,,,,,,1d
