Date,Open,High,Low,Close,Volume,symbol,Quote_Volume,Number_Of_Trades,funding_Rate,fetch_fear_greed,active_addresses,hash_rate,tx_count,miners_revenue,google_interest,time_frame,pct_change,log_return,Close_norm,sentiment_mix
2023-01-23,1627.43,1648.09,1585.29,1626.29,407267.1156,ETH,662442276.006642,602844,0.0001011866666666,50.0,,295243790.7009466,293709.0,22867527.707946565,,1d,-0.0706631273656888,-0.0007068810552112466,0.11728570130488777,
2023-01-24,1626.28,1641.46,1535.0,1555.97,462275.3243,ETH,742483248.778448,664260,0.0001,52.0,,614740022.5769935,460819.197640118,38994371.12419692,,1d,-4.323952062670244,-0.04420220164166934,0.0979230284189629,
2023-01-25,1555.97,1641.0,1518.0,1611.94,646474.9166,ETH,1010958308.523259,832576,0.0001,51.0,,614740022.5769935,460819.197640118,38994371.12419692,,1d,3.597113054878953,0.035339277183372556,0.11333441638007236,
2023-01-26,1611.95,1632.84,1577.43,1601.09,532777.8466,ETH,856294452.549072,661710,0.0001,54.0,,289637895.9408021,296263.0,22624571.70565509,,1d,-0.6731019765003787,-0.006753775247761214,0.11034685948569967,
2023-01-27,1601.08,1621.0,1552.54,1597.62,512093.3875,ETH,810894459.592812,721339,0.0001,55.0,,614740022.5769935,460819.197640118,38994371.12419692,,1d,-0.2167273544897541,-0.0021696254810138083,0.10939139198123209,
2023-01-28,1597.61,1606.83,1555.99,1572.1,313675.6574,ETH,496009423.632769,461988,0.0001,52.0,,614740022.5769935,460819.197640118,38994371.12419692,,1d,-1.597376096944203,-0.01610271660394524,0.10236443788497494,
2023-01-29,1572.1,1660.0,1566.33,1644.72,551767.9134,ETH,892135111.0285101,747055,0.0001,55.0,,311001352.7915209,258583.0,23801445.138934355,,1d,4.6192990267794665,0.04515785174820973,0.1223604177623337,
2023-01-30,1644.73,1647.53,1535.0,1566.2,595055.3281,ETH,945663093.9181168,783703,0.0001,61.0,,614740022.5769935,460819.197640118,38994371.12419692,,1d,-4.7740648864244335,-0.0489178536288406,0.10073986777651427,
2023-01-31,1566.21,1605.18,1561.63,1585.33,348856.6751,ETH,550862274.1476929,565125,0.0001,51.0,,614740022.5769935,460819.197640118,38994371.12419692,,1d,1.221427659302754,0.012140284216281837,0.1060073298400487,
2023-02-01,1585.32,1647.77,1555.18,1641.68,474617.1709,ETH,757974339.888151,795274,0.0001,56.0,,267991996.5546664,345561.0,20346134.4270868,,1d,3.5544650009777135,0.03492752019938955,0.12152335113017769,
